Restaurant,url
Hon Hin Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d14765484-Reviews-Hon_Hin_Cafe-Kuching_Sarawak.html
de Cuisine,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d17383112-Reviews-De_Cuisine-Kuching_Sarawak.html
ON3 Kopitiam,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d5432632-Reviews-ON3_Kopitiam-Kuching_Sarawak.html
Chicking Eating House - Petanak Outlet,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d2708123-Reviews-Chicking_Eating_House_Petanak_Outlet-Kuching_Sarawak.html
Bayridge Seafood & Chinese cuisines,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d8680416-Reviews-Bayridge_Seafood_Chinese_cuisines-Kuching_Sarawak.html
老行家 Expert (RH Plaza),https://www.tripadvisor.com.my/Restaurant_Review-g298309-d13656610-Reviews-Expert_RH_Plaza-Kuching_Sarawak.html
Hakka Lui Cha,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d13452057-Reviews-Hakka_Lui_Cha-Kuching_Sarawak.html
Odiya Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d13361006-Reviews-Odiya_Cafe-Kuching_Sarawak.html
The Farm Bistro,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d11929558-Reviews-The_Farm_Bistro-Kuching_Sarawak.html
16th St Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d12794653-Reviews-16th_St_Cafe-Kuching_Sarawak.html
SugarBun Pending,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d5432095-Reviews-SugarBun_Pending-Kuching_Sarawak.html
Gourmet Sausage,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d3176504-Reviews-Gourmet_Sausage-Kuching_Sarawak.html
Meisan Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d4107639-Reviews-Meisan_Restaurant-Kuching_Sarawak.html
Mongolian Master,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d8342574-Reviews-Mongolian_Master-Kuching_Sarawak.html
Bayridge Fine Seafood,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d7248034-Reviews-Bayridge_Fine_Seafood-Kuching_Sarawak.html
The Mandarin Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d11838773-Reviews-The_Mandarin_Restaurant-Kuching_Sarawak.html
Cafe Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d15078895-Reviews-Cafe_Cafe-Kuching_Sarawak.html
Jom Masak Masak BBQ Steamboat Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d4468018-Reviews-Jom_Masak_Masak_BBQ_Steamboat_Restaurant-Kuching_Sarawak.html
Snack 19 Bistro,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d10813963-Reviews-Snack_19_Bistro-Kuching_Sarawak.html
Rainforest Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d14931123-Reviews-Rainforest_Cafe-Kuching_Sarawak.html
Mango Tree,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d5432223-Reviews-Mango_Tree-Kuching_Sarawak.html
Panera,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d3605135-Reviews-Panera-Kuching_Sarawak.html
Juat Siang cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d11645915-Reviews-Juat_Siang_cafe-Kuching_Sarawak.html
Red Kolo Mee,https://www.tripadvisor.com.my/Restaurant_Review-g298309-d10771137-Reviews-Red_Kolo_Mee-Kuching_Sarawak.html
