Restaurant,url
Ayam Penyet,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d15210996-Reviews-Ayam_Penyet-Shah_Alam_Petaling_District_Selangor.html
Soon Wah Seafood,https://www.tripadvisor.com.my/Restaurant_Review-g1022648-d12732358-Reviews-Soon_Wah_Seafood-Klang_Selangor.html
Great Nature Enterprise,https://www.tripadvisor.com.my/Restaurant_Review-g1022648-d15010315-Reviews-Great_Nature_Enterprise-Klang_Selangor.html
Bone & Pot,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d7249813-Reviews-Bone_Pot-Shah_Alam_Petaling_District_Selangor.html
Restaurant Pin Wei Seafood,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d14821802-Reviews-Restaurant_Pin_Wei_Seafood-Shah_Alam_Petaling_District_Selangor.html
Gulai Salai De Hilir,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d13492690-Reviews-Gulai_Salai_De_Hilir-Shah_Alam_Petaling_District_Selangor.html
Night Circle Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d5873068-Reviews-Night_Circle_Restaurant-Shah_Alam_Petaling_District_Selangor.html
LW Steamboat,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d13323557-Reviews-LW_Steamboat-Shah_Alam_Petaling_District_Selangor.html
Babah & Co,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d12873857-Reviews-Babah_Co-Shah_Alam_Petaling_District_Selangor.html
Tea & Toast,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d12516430-Reviews-Tea_Toast-Shah_Alam_Petaling_District_Selangor.html
Arabic Food Ttdi Jaya,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d13434326-Reviews-Arabic_Food_Ttdi_Jaya-Shah_Alam_Petaling_District_Selangor.html
Latte Be Light,https://www.tripadvisor.com.my/Restaurant_Review-g1022648-d13418471-Reviews-Latte_Be_Light-Klang_Selangor.html
Maharani Chicken Rice,https://www.tripadvisor.com.my/Restaurant_Review-g1022648-d11873947-Reviews-Maharani_Chicken_Rice-Klang_Selangor.html
Kedai Nasi JJ,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d9603636-Reviews-Kedai_Nasi_JJ-Shah_Alam_Petaling_District_Selangor.html
Boss Curry House,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d10092481-Reviews-Boss_Curry_House-Shah_Alam_Petaling_District_Selangor.html
Pizza San Francisco,https://www.tripadvisor.com.my/Restaurant_Review-g298316-d11953967-Reviews-Pizza_San_Francisco-Shah_Alam_Petaling_District_Selangor.html
