Restaurant,url
Lily's Vegetarian Kitchen,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d2616910-Reviews-Lily_s_Vegetarian_Kitchen-George_Town_Penang_Island_Penang.html
Kafe Kheng Pin,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d7056550-Reviews-Kafe_Kheng_Pin-George_Town_Penang_Island_Penang.html
Miraku Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d2056934-Reviews-Miraku_Restaurant-George_Town_Penang_Island_Penang.html
Baa Baa Black Sheep,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d6662103-Reviews-Baa_Baa_Black_Sheep-George_Town_Penang_Island_Penang.html
Urban Spice Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d11751398-Reviews-Urban_Spice_Cafe-George_Town_Penang_Island_Penang.html
Thong Thai Fusion Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d16866633-Reviews-Thong_Thai_Fusion_Restaurant-Penang_Island_Penang.html
Home Style Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d868121-Reviews-Home_Style_Restaurant-George_Town_Penang_Island_Penang.html
Crc Chinese Restaurant Sdn Bhd,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d9592533-Reviews-Crc_Chinese_Restaurant_Sdn_Bhd-Penang_Island_Penang.html
Kedai Kopi Seng Thor,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d1163503-Reviews-Kedai_Kopi_Seng_Thor-Penang_Island_Penang.html
Yong Pin Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d2627059-Reviews-Yong_Pin_Restaurant-George_Town_Penang_Island_Penang.html
CREAM by ChinChin,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15119158-Reviews-CREAM_by_ChinChin-George_Town_Penang_Island_Penang.html
Cinnamon Asian Kitchen,https://www.tripadvisor.com.my/Restaurant_Review-g635527-d13620274-Reviews-Cinnamon_Asian_Kitchen-Batu_Ferringhi_Penang_Island_Penang.html
Little Kitchen,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d3773986-Reviews-Little_Kitchen-George_Town_Penang_Island_Penang.html
Deluxious Spa & Restaurant,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d1097103-Reviews-Deluxious_Spa_Restaurant-George_Town_Penang_Island_Penang.html
Presgrave St. Hawker Stalls (3rd Rd.),https://www.tripadvisor.com.my/Restaurant_Review-g298303-d7249328-Reviews-Presgrave_St_Hawker_Stalls_3rd_Rd-George_Town_Penang_Island_Penang.html
Aki Pancake,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d1161609-Reviews-Aki_Pancake-Penang_Island_Penang.html
Yun Shan Ge Vegetarian House,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d7675748-Reviews-Yun_Shan_Ge_Vegetarian_House-George_Town_Penang_Island_Penang.html
Khuntai Restaurant Penang,https://www.tripadvisor.com.my/Restaurant_Review-g1193625-d3410417-Reviews-Khuntai_Restaurant_Penang-Bayan_Lepas_Penang_Island_Penang.html
Restoran Tajuddin Hussain,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d10388288-Reviews-Restoran_Tajuddin_Hussain-George_Town_Penang_Island_Penang.html
Yue Ping Bean Sprout Chicken,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d12499631-Reviews-Yue_Ping_Bean_Sprout_Chicken-George_Town_Penang_Island_Penang.html
Farquhar's Bar,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d1125713-Reviews-Farquhar_s_Bar-Penang_Island_Penang.html
"Gravity, Rooftop Bar, G Kelawai, Penang",https://www.tripadvisor.com.my/Restaurant_Review-g298303-d8449868-Reviews-Gravity_Rooftop_Bar_G_Kelawai_Penang-George_Town_Penang_Island_Penang.html
Vintage Bulgaria Restaurant & Bar,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d1315026-Reviews-Vintage_Bulgaria_Restaurant_Bar-George_Town_Penang_Island_Penang.html
Dragon-i,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d1158228-Reviews-Dragon_i-Penang_Island_Penang.html
Kek Seng Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d1159763-Reviews-Kek_Seng_Cafe-George_Town_Penang_Island_Penang.html
218 Hainan Lor Mee,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d15022161-Reviews-218_Hainan_Lor_Mee-George_Town_Penang_Island_Penang.html
Garden Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d12870740-Reviews-Garden_Cafe-Penang_Island_Penang.html
Areca Cafe,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d12944661-Reviews-Areca_Cafe-Penang_Island_Penang.html
Sungai Pinang Food Court,https://www.tripadvisor.com.my/Restaurant_Review-g660694-d3529448-Reviews-Sungai_Pinang_Food_Court-Penang_Island_Penang.html
Ee Beng Vegetarian Food,https://www.tripadvisor.com.my/Restaurant_Review-g298303-d1159142-Reviews-Ee_Beng_Vegetarian_Food-George_Town_Penang_Island_Penang.html
